2019-02-10 17:50:14,519 [main ] INFO  Constant - Copying defaults from /Users/stanislavfrolov/test/bdd-security/zap/./xml/config.xml to /Users/stanislavfrolov/test/bdd-security/zap/tmp/config.xml
2019-02-10 17:50:20,296 [ZAP-daemon] INFO  ExtensionAuthentication - Loaded authentication method types: [Form-based Authentication, HTTP/NTLM Authentication, Manual Authentication, Script-based Authentication]
2019-02-10 17:50:20,297 [ZAP-daemon] INFO  ExtensionLoader - Initializing Creates a dynamic SSL certificate to allow SSL communications to be intercepted without warnings being generated by the browser
2019-02-10 17:50:20,297 [ZAP-daemon] INFO  ExtensionLoader - Initializing Logs errors to the Output tab in development mode only
2019-02-10 17:50:20,297 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionUserManagement
2019-02-10 17:50:20,299 [ZAP-daemon] INFO  ExtensionLoader - Initializing Summarise and analyse FORM and URL parameters as well as cookies
2019-02-10 17:50:20,300 [ZAP-daemon] INFO  ExtensionLoader - Initializing Script integration
2019-02-10 17:50:20,312 [ZAP-daemon] INFO  ExtensionLoader - Initializing Scripting console, supports all JSR 223 scripting languages
2019-02-10 17:50:20,312 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionForcedUser
2019-02-10 17:50:20,312 [ZAP-daemon] INFO  ExtensionLoader - Initializing Extension handling HTTP sessions
2019-02-10 17:50:20,313 [ZAP-daemon] INFO  ExtensionLoader - Initializing Zest is a specialized scripting language from Mozilla specifically designed to be used in security tools
2019-02-10 17:50:20,459 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionDiff
2019-02-10 17:50:20,459 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionRequestPostTableView
2019-02-10 17:50:20,459 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionSessionManagement
2019-02-10 17:50:20,461 [ZAP-daemon] INFO  ExtensionSessionManagement - Loaded session management method types: [Cookie-based Session Management, HTTP Authentication Session Management]
2019-02-10 17:50:20,461 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelRequestFormTableView
2019-02-10 17:50:20,461 [ZAP-daemon] INFO  ExtensionLoader - Initializing Capture messages from WebSockets with the ability to set breakpoints.
2019-02-10 17:50:20,465 [ZAP-daemon] INFO  ExtensionLoader - Initializing Core UI related functionality.
2019-02-10 17:50:20,465 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionAuthorization
2019-02-10 17:50:20,466 [ZAP-daemon] INFO  ExtensionLoader - Initializing AJAX Spider, uses Crawljax
2019-02-10 17:50:20,466 [ZAP-daemon] INFO  ExtensionLoader - Initializing Handles adding Global Excluded URLs
2019-02-10 17:50:20,466 [ZAP-daemon] INFO  ExtensionLoader - Initializing Adds menu item to refresh the Sites tree
2019-02-10 17:50:20,466 [ZAP-daemon] INFO  ExtensionLoader - Initializing Adds support for configurable keyboard shortcuts for all of the ZAP menus.
2019-02-10 17:50:20,466 [ZAP-daemon] INFO  ExtensionLoader - Initializing OWASP ZAP User Guide
2019-02-10 17:50:20,466 [ZAP-daemon] INFO  ExtensionLoader - Initializing Provides a URL suitable for calling from target sites
2019-02-10 17:50:20,468 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows you to configure which extensions are loaded when ZAP starts 
2019-02-10 17:50:20,468 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelComponentonentAll
2019-02-10 17:50:20,468 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelHexView
2019-02-10 17:50:20,468 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelImageView
2019-02-10 17:50:20,468 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelLargeRequestView
2019-02-10 17:50:20,468 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelLargeResponseView
2019-02-10 17:50:20,468 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelRequestQueryCookieTableView
2019-02-10 17:50:20,468 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelSyntaxHighlightTextView
2019-02-10 17:50:20,468 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active and passive rule configuration
2019-02-10 17:50:20,469 [ZAP-daemon] INFO  ExtensionLoader - Initializing Statistics
2019-02-10 17:50:20,469 [ZAP-daemon] INFO  ExtensionStats - Start recording in memory stats
2019-02-10 17:50:20,470 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionJxBrowserLinux32
2019-02-10 17:50:20,470 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtSelJxBrowserLinux32
2019-02-10 17:50:20,470 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active Scan Rules - beta
2019-02-10 17:50:20,470 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows to fuzz WebSocket messages.
2019-02-10 17:50:20,470 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionSaveRawHttpMessage
2019-02-10 17:50:20,470 [ZAP-daemon] INFO  ExtensionLoader - Initializing Quick Start panel 
2019-02-10 17:50:20,471 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionJxBrowser
2019-02-10 17:50:20,471 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionJxBrowserWindows
2019-02-10 17:50:20,471 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtSelJxBrowserWindows
2019-02-10 17:50:20,471 [ZAP-daemon] INFO  ExtensionLoader - Initializing Tips and Tricks
2019-02-10 17:50:20,471 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionJxBrowserMaxOS
2019-02-10 17:50:20,471 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtSelJxBrowserMacOs
2019-02-10 17:50:20,483 [ZAP-daemon] INFO  ExtensionLoader - Initializing Provides the foundation for concrete message types (for example, HTTP, WebSockets) expose fuzzer implementations.
2019-02-10 17:50:20,486 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows to fuzz HTTP messages.
2019-02-10 17:50:20,486 [ZAP-daemon] INFO  ExtensionLoader - Initializing The ZAP Getting Started Guide
2019-02-10 17:50:20,486 [ZAP-daemon] INFO  ExtensionLoader - Initializing Provides WebDrivers to control several browsers using Selenium and includes HtmlUnit browser.
2019-02-10 17:50:20,496 [ZAP-daemon] INFO  ExtensionLoader - Initializing Helper extension for Advanced SQL Injection scanner.
2019-02-10 17:50:20,496 [ZAP-daemon] INFO  ExtensionLoader - Initializing Context alert rules filter
2019-02-10 17:50:20,497 [ZAP-daemon] INFO  ExtensionLoader - Initializing Passive Scan Rules - beta
2019-02-10 17:50:20,497 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionJxBrowserLinux64
2019-02-10 17:50:20,497 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtSelJxBrowserLinux64
2019-02-10 17:50:20,497 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active Scan Rules - alpha
2019-02-10 17:50:20,497 [ZAP-daemon] INFO  ExtensionLoader - Initializing Easy way to replace strings in requests and responses
2019-02-10 17:50:20,499 [ZAP-daemon] INFO  ExtensionLoader - Initializing Passive Scan Rules
2019-02-10 17:50:20,499 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active Scan Rules
2019-02-10 17:50:20,500 [ZAP-daemon] INFO  ExtensionLoader - Initializing The Online menu links
2019-02-10 17:50:20,500 [ZAP-daemon] INFO  ExtensionLoader - Initializing Translations of the core language files
2019-02-10 17:50:20,501 [ZAP-daemon] WARN  ExtensionAutoUpdate - This ZAP installation is over a year old - its probably very out of date
2019-02-10 17:50:20,730 [ZAP-daemon] INFO  ExtensionCallback - Started callback server on 0.0.0.0:49875
2019-02-10 17:50:20,730 [ZAP-daemon] INFO  ExtensionDynSSL - Creating new root CA certificate
2019-02-10 17:50:21,044 [ZAP-daemon] INFO  ExtensionDynSSL - New root CA certificate created
2019-02-10 17:50:21,047 [ZAP-daemon] INFO  DaemonBootstrap - ZAP is now listening on 127.0.0.1:49865
2019-02-10 17:53:26,365 [ZAP-ProxyThread-102] INFO  Control - Discard Session
2019-02-10 17:53:26,378 [ZAP-ProxyThread-102] INFO  Control - New Session
2019-02-10 17:53:26,379 [ZAP-ProxyThread-102] INFO  Control - Create and Open Untitled Db
2019-02-10 17:53:26,385 [ZAP-ProxyThread-102] INFO  ENGINE - dataFileCache commit start
2019-02-10 17:53:26,387 [ZAP-ProxyThread-102] INFO  ENGINE - dataFileCache commit end
2019-02-10 17:53:26,390 [ZAP-ProxyThread-102] INFO  ENGINE - Database closed
2019-02-10 17:53:26,527 [ZAP-ProxyThread-102] INFO  ENGINE - open start - state not modified
2019-02-10 17:53:26,549 [ZAP-ProxyThread-102] INFO  ENGINE - dataFileCache open start
2019-02-10 17:53:26,549 [ZAP-ProxyThread-102] INFO  ENGINE - dataFileCache open end
2019-02-10 17:53:36,735 [ZAP-ProxyThread-107] INFO  Control - Discard Session
2019-02-10 17:53:36,737 [ZAP-ProxyThread-107] INFO  Control - New Session
2019-02-10 17:53:36,737 [ZAP-ProxyThread-107] INFO  Control - Create and Open Untitled Db
2019-02-10 17:53:36,747 [ZAP-ProxyThread-107] INFO  ENGINE - dataFileCache commit start
2019-02-10 17:53:36,749 [ZAP-ProxyThread-107] INFO  ENGINE - dataFileCache commit end
2019-02-10 17:53:36,751 [ZAP-ProxyThread-107] INFO  ENGINE - Database closed
2019-02-10 17:53:36,881 [ZAP-ProxyThread-107] INFO  ENGINE - open start - state not modified
2019-02-10 17:53:36,905 [ZAP-ProxyThread-107] INFO  ENGINE - dataFileCache open start
2019-02-10 17:53:36,905 [ZAP-ProxyThread-107] INFO  ENGINE - dataFileCache open end
2019-02-10 17:54:17,490 [ZAP-ProxyThread-112] INFO  Control - Discard Session
2019-02-10 17:54:17,492 [ZAP-ProxyThread-112] INFO  Control - New Session
2019-02-10 17:54:17,492 [ZAP-ProxyThread-112] INFO  Control - Create and Open Untitled Db
2019-02-10 17:54:17,503 [ZAP-ProxyThread-112] INFO  ENGINE - dataFileCache commit start
2019-02-10 17:54:17,506 [ZAP-ProxyThread-112] INFO  ENGINE - dataFileCache commit end
2019-02-10 17:54:17,508 [ZAP-ProxyThread-112] INFO  ENGINE - Database closed
2019-02-10 17:54:17,635 [ZAP-ProxyThread-112] INFO  ENGINE - open start - state not modified
2019-02-10 17:54:17,650 [ZAP-ProxyThread-112] INFO  ENGINE - dataFileCache open start
2019-02-10 17:54:17,650 [ZAP-ProxyThread-112] INFO  ENGINE - dataFileCache open end
2019-02-10 17:54:27,851 [ZAP-ProxyThread-117] INFO  Control - Discard Session
2019-02-10 17:54:27,853 [ZAP-ProxyThread-117] INFO  Control - New Session
2019-02-10 17:54:27,853 [ZAP-ProxyThread-117] INFO  Control - Create and Open Untitled Db
2019-02-10 17:54:27,863 [ZAP-ProxyThread-117] INFO  ENGINE - dataFileCache commit start
2019-02-10 17:54:27,866 [ZAP-ProxyThread-117] INFO  ENGINE - dataFileCache commit end
2019-02-10 17:54:27,868 [ZAP-ProxyThread-117] INFO  ENGINE - Database closed
2019-02-10 17:54:27,991 [ZAP-ProxyThread-117] INFO  ENGINE - open start - state not modified
2019-02-10 17:54:28,007 [ZAP-ProxyThread-117] INFO  ENGINE - dataFileCache open start
2019-02-10 17:54:28,008 [ZAP-ProxyThread-117] INFO  ENGINE - dataFileCache open end
2019-02-10 17:54:38,221 [ZAP-ProxyThread-122] INFO  Control - Discard Session
2019-02-10 17:54:38,222 [ZAP-ProxyThread-122] INFO  Control - New Session
2019-02-10 17:54:38,223 [ZAP-ProxyThread-122] INFO  Control - Create and Open Untitled Db
2019-02-10 17:54:38,233 [ZAP-ProxyThread-122] INFO  ENGINE - dataFileCache commit start
2019-02-10 17:54:38,234 [ZAP-ProxyThread-122] INFO  ENGINE - dataFileCache commit end
2019-02-10 17:54:38,237 [ZAP-ProxyThread-122] INFO  ENGINE - Database closed
2019-02-10 17:54:38,360 [ZAP-ProxyThread-122] INFO  ENGINE - open start - state not modified
2019-02-10 17:54:38,376 [ZAP-ProxyThread-122] INFO  ENGINE - dataFileCache open start
2019-02-10 17:54:38,377 [ZAP-ProxyThread-122] INFO  ENGINE - dataFileCache open end
2019-02-10 17:58:25,365 [ZAP-ProxyThread-130] INFO  Control - Discard Session
2019-02-10 17:58:25,366 [ZAP-ProxyThread-130] INFO  Control - New Session
2019-02-10 17:58:25,366 [ZAP-ProxyThread-130] INFO  Control - Create and Open Untitled Db
2019-02-10 17:58:25,371 [ZAP-ProxyThread-130] INFO  ENGINE - dataFileCache commit start
2019-02-10 17:58:25,372 [ZAP-ProxyThread-130] INFO  ENGINE - dataFileCache commit end
2019-02-10 17:58:25,374 [ZAP-ProxyThread-130] INFO  ENGINE - Database closed
2019-02-10 17:58:25,489 [ZAP-ProxyThread-130] INFO  ENGINE - open start - state not modified
2019-02-10 17:58:25,513 [ZAP-ProxyThread-130] INFO  ENGINE - dataFileCache open start
2019-02-10 17:58:25,514 [ZAP-ProxyThread-130] INFO  ENGINE - dataFileCache open end
2019-02-24 20:27:27,407 [main ] INFO  DaemonBootstrap - OWASP ZAP 2.6.0 started 24/02/19 20:27:27
2019-02-24 20:27:27,438 [main ] INFO  AbstractParam - Setting config scanner.threadPerHost = 20 was 20
2019-02-24 20:27:27,439 [main ] INFO  AbstractParam - Setting config spider.thread = 10 was 10
2019-02-24 20:27:27,439 [main ] INFO  AbstractParam - Setting config api.key = zapapisecret was zapapisecret
2019-02-24 20:27:27,442 [main ] INFO  SSLConnector - Reading supported SSL/TLS protocols...
2019-02-24 20:27:27,442 [main ] INFO  SSLConnector - Using a SSLEngine...
2019-02-24 20:27:27,460 [main ] INFO  SSLConnector - Done reading supported SSL/TLS protocols: [SSLv2Hello, SSLv3, TLSv1, TLSv1.1, TLSv1.2]
2019-02-24 20:27:27,632 [main ] INFO  OptionsParamCertificate - Unsafe SSL renegotiation disabled.
2019-02-24 20:27:27,989 [main ] INFO  ENGINE - open start - state not modified
2019-02-24 20:27:28,081 [main ] INFO  ENGINE - dataFileCache open start
2019-02-24 20:27:28,086 [main ] INFO  ENGINE - dataFileCache open end
2019-02-24 20:27:28,130 [ZAP-daemon] INFO  ExtensionFactory - Loading extensions
2019-02-24 20:27:32,909 [ZAP-daemon] INFO  ExtensionFactory - Installed add-ons: [[id=jxbrowserlinux32, fileVersion=1], [id=ascanrulesBeta, fileVersion=21], [id=websocket, fileVersion=12], [id=saverawmessage, fileVersion=3], [id=quickstart, fileVersion=19], [id=jxbrowser, fileVersion=2], [id=webdriverwindows, fileVersion=2], [id=jxbrowserwindows, fileVersion=1], [id=zest, fileVersion=23], [id=diff, fileVersion=7], [id=invoke, fileVersion=6], [id=scripts, fileVersion=18], [id=tips, fileVersion=6], [id=directorylistv1, fileVersion=3], [id=jxbrowsermacos, fileVersion=1], [id=fuzz, fileVersion=8, version=2.0.1], [id=gettingStarted, fileVersion=6], [id=selenium, fileVersion=10, version=1.1.0], [id=sqliplugin, fileVersion=11], [id=alertFilters, fileVersion=4], [id=bruteforce, fileVersion=6], [id=pscanrulesBeta, fileVersion=16], [id=jxbrowserlinux64, fileVersion=1], [id=webdrivermacos, fileVersion=2], [id=help, fileVersion=7], [id=webdriverlinux, fileVersion=2], [id=ascanrulesAlpha, fileVersion=19], [id=replacer, fileVersion=2], [id=pscanrules, fileVersion=19], [id=ascanrules, fileVersion=26], [id=spiderAjax, fileVersion=17], [id=reveal, fileVersion=2], [id=onlineMenu, fileVersion=5], [id=coreLang, fileVersion=11]]
2019-02-24 20:27:33,304 [ZAP-daemon] INFO  ExtensionFactory - Extensions loaded
2019-02-24 20:27:33,496 [ZAP-daemon] INFO  FilterFactory - loaded filter Change user agent to other browsers. 
2019-02-24 20:27:33,496 [ZAP-daemon] INFO  FilterFactory - loaded filter Detect insecure or potentially malicious content in HTTP responses.
2019-02-24 20:27:33,496 [ZAP-daemon] INFO  FilterFactory - loaded filter Detect and alert 'Set-cookie' attempt in HTTP response for modification.
2019-02-24 20:27:33,496 [ZAP-daemon] INFO  FilterFactory - loaded filter Avoid browser cache (strip off IfModifiedSince)
2019-02-24 20:27:33,496 [ZAP-daemon] INFO  FilterFactory - loaded filter Log cookies sent by browser.
2019-02-24 20:27:33,496 [ZAP-daemon] INFO  FilterFactory - loaded filter Log unique GET queries into file:filter/get.xls
2019-02-24 20:27:33,496 [ZAP-daemon] INFO  FilterFactory - loaded filter Log unique POST queries into file:  filter/post.xls
2019-02-24 20:27:33,496 [ZAP-daemon] INFO  FilterFactory - loaded filter Log request and response into file: filter/message.txt
